game_date,home_team_abbr,away_team_abbr,source,line_type,home_ml,away_ml,home_spread
2023-01-07,DAL,NOP,kaggle_nba_betting,close,-380,320,-9.0
2023-01-07,GSW,ORL,kaggle_nba_betting,close,-250,210,-6.5
2023-01-07,SAC,LAL,kaggle_nba_betting,close,-300,250,-7.5
2023-01-08,DET,PHI,kaggle_nba_betting,close,180,-210,5.5
2023-01-08,TOR,POR,kaggle_nba_betting,close,-150,130,-3.0
2023-01-08,IND,CHA,kaggle_nba_betting,close,-220,190,-5.5
2023-01-08,MIA,BKN,kaggle_nba_betting,close,110,-130,3.0
2023-01-08,MEM,UTA,kaggle_nba_betting,close,-220,190,-5.5
2023-01-08,OKC,DAL,kaggle_nba_betting,close,-175,155,-4.0
2023-01-08,HOU,MIN,kaggle_nba_betting,close,140,-160,3.5
2023-01-08,PHX,CLE,kaggle_nba_betting,close,195,-230,6.0
2023-01-08,LAC,ATL,kaggle_nba_betting,close,-140,120,-2.5
2023-01-09,WAS,NOP,kaggle_nba_betting,close,-125,105,-1.5
2023-01-09,NYK,MIL,kaggle_nba_betting,close,-120,100,-0.0
2023-01-09,BOS,CHI,kaggle_nba_betting,close,-380,320,-9.0
2023-01-09,MEM,SAS,kaggle_nba_betting,close,-550,425,-11.0
2023-01-09,DEN,LAL,kaggle_nba_betting,close,-800,550,-13.0
2023-01-09,SAC,ORL,kaggle_nba_betting,close,-255,215,-6.5
2023-01-10,PHI,DET,kaggle_nba_betting,close,-1400,800,-14.5
2023-01-10,TOR,CHA,kaggle_nba_betting,close,-300,250,-7.5
2023-01-10,MIA,OKC,kaggle_nba_betting,close,-125,105,-1.5
2023-01-10,UTA,CLE,kaggle_nba_betting,close,120,-140,2.5
2023-01-10,GSW,PHX,kaggle_nba_betting,close,-750,525,-12.0
2023-01-10,POR,ORL,kaggle_nba_betting,close,-340,280,-8.5
2023-01-10,LAC,DAL,kaggle_nba_betting,close,-120,100,-1.5
2023-01-11,WAS,CHI,kaggle_nba_betting,close,105,-125,1.5
2023-01-11,DET,MIN,kaggle_nba_betting,close,210,-250,6.5
2023-01-11,ATL,MIL,kaggle_nba_betting,close,155,-175,4.0
2023-01-11,BOS,NOP,kaggle_nba_betting,close,-400,330,-9.0
2023-01-11,NYK,IND,kaggle_nba_betting,close,-200,175,-5.0
2023-01-11,MEM,SAS,kaggle_nba_betting,close,-1100,700,-13.5
2023-01-11,DEN,PHX,kaggle_nba_betting,close,-1100,700,-14.5
2023-01-11,SAC,HOU,kaggle_nba_betting,close,-380,320,-9.0
2023-01-12,PHI,OKC,kaggle_nba_betting,close,-450,375,-10.5
2023-01-12,BKN,BOS,kaggle_nba_betting,close,-105,-115,1.0
2023-01-12,TOR,CHA,kaggle_nba_betting,close,-310,260,-7.5
2023-01-12,MIA,MIL,kaggle_nba_betting,close,-220,190,-5.5
2023-01-12,LAL,DAL,kaggle_nba_betting,close,120,-140,2.5
2023-01-12,POR,CLE,kaggle_nba_betting,close,100,-120,1.5
2023-01-13,IND,ATL,kaggle_nba_betting,close,140,-160,3.5
2023-01-13,WAS,NYK,kaggle_nba_betting,close,135,-155,3.5
2023-01-13,DET,NOP,kaggle_nba_betting,close,180,-210,5.5
2023-01-13,SAS,GSW,kaggle_nba_betting,close,280,-340,8.5
2023-01-13,MIN,PHX,kaggle_nba_betting,close,-240,200,-6.5
2023-01-13,CHI,OKC,kaggle_nba_betting,close,-175,155,-4.5
2023-01-13,UTA,ORL,kaggle_nba_betting,close,-210,180,-5.5
2023-01-13,LAC,DEN,kaggle_nba_betting,close,-190,170,-5.0
2023-01-13,SAC,HOU,kaggle_nba_betting,close,-420,350,-9.5
2023-01-14,MIA,MIL,kaggle_nba_betting,close,-175,155,-4.0
2023-01-14,CHA,BOS,kaggle_nba_betting,close,270,-330,7.5
2023-01-14,IND,MEM,kaggle_nba_betting,close,270,-330,7.5
2023-01-14,TOR,ATL,kaggle_nba_betting,close,-280,240,-7.5
2023-01-14,MIN,CLE,kaggle_nba_betting,close,155,-175,4.0
2023-01-14,UTA,PHI,kaggle_nba_betting,close,245,-290,7.0
2023-01-14,POR,DAL,kaggle_nba_betting,close,-170,150,-3.0
2023-01-15,DET,NYK,kaggle_nba_betting,close,290,-350,8.5
2023-01-15,LAC,HOU,kaggle_nba_betting,close,-500,400,-10.0
2023-01-15,CHI,GSW,kaggle_nba_betting,close,195,-230,6.0
2023-01-15,BKN,OKC,kaggle_nba_betting,close,-175,155,-4.5
2023-01-15,SAS,SAC,kaggle_nba_betting,close,210,-250,6.5
2023-01-15,DEN,ORL,kaggle_nba_betting,close,-550,425,-10.5
2023-01-15,POR,DAL,kaggle_nba_betting,close,-380,320,-9.0
2023-01-15,LAL,PHI,kaggle_nba_betting,close,180,-210,5.5
2023-01-16,CHA,BOS,kaggle_nba_betting,close,290,-350,8.5
2023-01-16,MIL,IND,kaggle_nba_betting,close,-200,175,-5.0
2023-01-16,CLE,NOP,kaggle_nba_betting,close,-300,250,-7.5
2023-01-16,NYK,TOR,kaggle_nba_betting,close,-120,100,-1.5
2023-01-16,WAS,GSW,kaggle_nba_betting,close,120,-140,3.0
2023-01-16,ATL,MIA,kaggle_nba_betting,close,-115,-105,-1.0
2023-01-16,MIN,UTA,kaggle_nba_betting,close,-175,155,-4.0
2023-01-16,MEM,PHX,kaggle_nba_betting,close,-800,550,-12.5
2023-01-16,LAL,HOU,kaggle_nba_betting,close,-280,240,-7.5
2023-01-17,LAC,PHI,kaggle_nba_betting,close,,,-1.5
2023-01-17,MIL,TOR,kaggle_nba_betting,close,,,-1.5
2023-01-17,SAS,BKN,kaggle_nba_betting,close,,,2.5
2023-01-17,DEN,POR,kaggle_nba_betting,close,,,-5.5
2023-01-18,MEM,CLE,kaggle_nba_betting,close,,,-7.5
2023-01-18,LAL,SAC,kaggle_nba_betting,close,,,-2.5
2023-01-18,DAL,ATL,kaggle_nba_betting,close,,,-2.5
2023-01-18,NYK,WAS,kaggle_nba_betting,close,,,-5.5
2023-01-18,NOP,MIA,kaggle_nba_betting,close,,,3.5
2023-01-18,DEN,MIN,kaggle_nba_betting,close,,,-9.5
2023-01-18,OKC,IND,kaggle_nba_betting,close,,,-4.5
2023-01-18,HOU,CHA,kaggle_nba_betting,close,,,3.5
2023-01-18,UTA,LAC,kaggle_nba_betting,close,,,-8.5
2023-01-19,BOS,GSW,kaggle_nba_betting,close,,,-6.5
2023-01-19,MIN,TOR,kaggle_nba_betting,close,,,4.5
2023-01-19,DET,CHI,kaggle_nba_betting,close,,,7.5
2023-01-19,PHX,BKN,kaggle_nba_betting,close,,,3.5
2023-01-19,POR,PHI,kaggle_nba_betting,close,,,1.5
2023-01-20,SAC,OKC,kaggle_nba_betting,close,,,-5.5
2023-01-20,LAL,MEM,kaggle_nba_betting,close,,,6.5
2023-01-20,SAS,LAC,kaggle_nba_betting,close,,,7.5
2023-01-20,UTA,BKN,kaggle_nba_betting,close,,,-4.5
2023-01-20,DEN,IND,kaggle_nba_betting,close,,,-6.5
2023-01-20,DAL,MIA,kaggle_nba_betting,close,,,2.5
2023-01-20,ORL,NOP,kaggle_nba_betting,close,,,-0.5
2023-01-20,ATL,NYK,kaggle_nba_betting,close,,,-3.5
2023-01-20,CLE,GSW,kaggle_nba_betting,close,,,-10.5
2023-01-21,PHX,IND,kaggle_nba_betting,close,,,-2.5
2023-01-21,ATL,CHA,kaggle_nba_betting,close,,,-7.5
2023-01-21,CLE,MIL,kaggle_nba_betting,close,,,-2.5
2023-01-21,SAC,PHI,kaggle_nba_betting,close,,,-4.5
2023-01-21,MIN,HOU,kaggle_nba_betting,close,,,-8.5
2023-01-21,WAS,ORL,kaggle_nba_betting,close,,,-6.5
2023-01-21,TOR,BOS,kaggle_nba_betting,close,,,3.5
2023-01-22,PHX,MEM,kaggle_nba_betting,close,,,8.5
2023-01-22,DAL,LAC,kaggle_nba_betting,close,,,-1.5
2023-01-22,POR,LAL,kaggle_nba_betting,close,,,-5.5
2023-01-22,MIA,NOP,kaggle_nba_betting,close,,,-7.5
2023-01-22,TOR,NYK,kaggle_nba_betting,close,,,-2.5
2023-01-22,GSW,BKN,kaggle_nba_betting,close,,,-7.5
2023-01-22,DEN,OKC,kaggle_nba_betting,close,,,-3.5
2023-01-23,POR,SAS,kaggle_nba_betting,close,,,-8.5
2023-01-23,HOU,MIN,kaggle_nba_betting,close,,,5.5
2023-01-23,SAC,MEM,kaggle_nba_betting,close,,,-3.5
2023-01-23,CHI,ATL,kaggle_nba_betting,close,,,-1.5
2023-01-23,DET,MIL,kaggle_nba_betting,close,,,10.5
2023-01-23,ORL,BOS,kaggle_nba_betting,close,,,7.5
2023-01-23,UTA,CHA,kaggle_nba_betting,close,,,-7.5
2023-01-24,IND,CHI,kaggle_nba_betting,close,,,1.5
2023-01-24,DAL,WAS,kaggle_nba_betting,close,,,-6.5
2023-01-24,NOP,DEN,kaggle_nba_betting,close,,,2.5
2023-01-24,PHX,CHA,kaggle_nba_betting,close,,,-7.5
2023-01-24,NYK,CLE,kaggle_nba_betting,close,,,3.5
2023-01-24,LAL,LAC,kaggle_nba_betting,close,,,4.5
2023-01-24,MIA,BOS,kaggle_nba_betting,close,,,-2.5
2023-01-25,MIL,DEN,kaggle_nba_betting,close,,,-12.5
2023-01-25,GSW,MEM,kaggle_nba_betting,close,,,-2.5
2023-01-25,ORL,IND,kaggle_nba_betting,close,,,-4.5
2023-01-25,LAL,SAS,kaggle_nba_betting,close,,,-7.5
2023-01-25,HOU,WAS,kaggle_nba_betting,close,,,2.5
2023-01-25,POR,UTA,kaggle_nba_betting,close,,,-3.5
2023-01-25,PHI,BKN,kaggle_nba_betting,close,,,-6.5
2023-01-25,NOP,MIN,kaggle_nba_betting,close,,,-2.5
2023-01-25,SAC,TOR,kaggle_nba_betting,close,,,-3.5
2023-01-25,OKC,ATL,kaggle_nba_betting,close,,,1.5
2023-01-26,LAC,SAS,kaggle_nba_betting,close,,,-13.5
2023-01-26,BOS,NYK,kaggle_nba_betting,close,,,-8.5
2023-01-26,PHX,DAL,kaggle_nba_betting,close,,,-1.5
2023-01-26,HOU,CLE,kaggle_nba_betting,close,,,7.5
2023-01-26,CHA,CHI,kaggle_nba_betting,close,,,3.5
2023-01-26,BKN,DET,kaggle_nba_betting,close,,,-7.5
2023-01-27,IND,MIL,kaggle_nba_betting,close,,,6.5
2023-01-27,MIN,MEM,kaggle_nba_betting,close,,,1.5
2023-01-27,GSW,TOR,kaggle_nba_betting,close,,,-4.5
2023-01-27,OKC,CLE,kaggle_nba_betting,close,,,-1.5
2023-01-27,MIA,ORL,kaggle_nba_betting,close,,,-8.5
2023-01-28,PHI,DEN,kaggle_nba_betting,close,,,-2.5
2023-01-28,NOP,WAS,kaggle_nba_betting,close,,,-5.5
2023-01-28,POR,TOR,kaggle_nba_betting,close,,,-2.5
2023-01-28,ORL,CHI,kaggle_nba_betting,close,,,2.5
2023-01-28,BOS,LAL,kaggle_nba_betting,close,,,-7.5
2023-01-28,MIN,SAC,kaggle_nba_betting,close,,,1.5
2023-01-28,SAS,PHX,kaggle_nba_betting,close,,,5.5
2023-01-28,UTA,DAL,kaggle_nba_betting,close,,,-6.5
2023-01-28,BKN,NYK,kaggle_nba_betting,close,,,-0.5
2023-01-28,DET,HOU,kaggle_nba_betting,close,,,-5.5
2023-01-28,ATL,LAC,kaggle_nba_betting,close,,,-1.5
2023-01-29,CLE,LAC,kaggle_nba_betting,close,,,-10.5
2023-01-29,MIL,NOP,kaggle_nba_betting,close,,,-10.5
2023-01-29,MEM,IND,kaggle_nba_betting,close,,,-8.5
2023-01-29,CHA,MIA,kaggle_nba_betting,close,,,5.5
2023-01-30,SAS,WAS,kaggle_nba_betting,close,,,5.5
2023-01-30,PHX,TOR,kaggle_nba_betting,close,,,-1.5
2023-01-30,POR,ATL,kaggle_nba_betting,close,,,-5.5
2023-01-30,PHI,ORL,kaggle_nba_betting,close,,,-10.5
2023-01-30,MIN,SAC,kaggle_nba_betting,close,,,1.5
2023-01-30,BKN,LAL,kaggle_nba_betting,close,,,-8.5
2023-01-30,DAL,DET,kaggle_nba_betting,close,,,-10.5
2023-01-30,OKC,GSW,kaggle_nba_betting,close,,,4.5
2023-01-31,NYK,LAL,kaggle_nba_betting,close,,,-1.5
2023-01-31,MIL,CHA,kaggle_nba_betting,close,,,-11.5
2023-01-31,DEN,NOP,kaggle_nba_betting,close,,,-6.5
2023-01-31,CLE,MIA,kaggle_nba_betting,close,,,-3.5
2023-01-31,CHI,LAC,kaggle_nba_betting,close,,,2.5
2023-02-01,PHI,ORL,kaggle_nba_betting,close,,,-9.5
2023-02-01,UTA,TOR,kaggle_nba_betting,close,,,-2.5
2023-02-01,SAS,SAC,kaggle_nba_betting,close,,,7.5
2023-02-01,MEM,POR,kaggle_nba_betting,close,,,-5.5
2023-02-01,BOS,BKN,kaggle_nba_betting,close,,,-9.5
2023-02-01,HOU,OKC,kaggle_nba_betting,close,,,6.5
2023-02-01,PHX,ATL,kaggle_nba_betting,close,,,-1.5
2023-02-01,MIN,GSW,kaggle_nba_betting,close,,,5.5
2023-02-02,DAL,NOP,kaggle_nba_betting,close,,,-4.5
2023-02-02,DEN,GSW,kaggle_nba_betting,close,,,-6.5
2023-02-02,NYK,MIA,kaggle_nba_betting,close,,,1.5
2023-02-02,CHI,CHA,kaggle_nba_betting,close,,,-6.5
2023-02-02,MIL,LAC,kaggle_nba_betting,close,,,-4.5
2023-02-02,CLE,MEM,kaggle_nba_betting,close,,,-6.5
2023-02-02,IND,LAL,kaggle_nba_betting,close,,,2.5
2023-02-03,HOU,TOR,kaggle_nba_betting,close,,,7.5
2023-02-03,SAS,PHI,kaggle_nba_betting,close,,,10.5
2023-02-03,DET,CHA,kaggle_nba_betting,close,,,1.5
2023-02-03,IND,SAC,kaggle_nba_betting,close,,,1.5
2023-02-03,BOS,PHX,kaggle_nba_betting,close,,,-10.5
2023-02-03,UTA,ATL,kaggle_nba_betting,close,,,-1.5
2023-02-03,MIN,ORL,kaggle_nba_betting,close,,,-5.5
2023-02-03,WAS,POR,kaggle_nba_betting,close,,,-4.5
2023-02-04,NYK,LAC,kaggle_nba_betting,close,,,2.5
2023-02-04,DEN,ATL,kaggle_nba_betting,close,,,-10.5
2023-02-04,CHI,POR,kaggle_nba_betting,close,,,-2.5
2023-02-04,OKC,HOU,kaggle_nba_betting,close,,,-9.5
2023-02-04,BKN,WAS,kaggle_nba_betting,close,,,1.5
2023-02-04,NOP,LAL,kaggle_nba_betting,close,,,-1.5
2023-02-04,GSW,DAL,kaggle_nba_betting,close,,,-10.5
2023-02-04,DET,PHX,kaggle_nba_betting,close,,,4.5
2023-02-04,MIL,MIA,kaggle_nba_betting,close,,,-5.5
2023-02-05,NYK,PHI,kaggle_nba_betting,close,,,4.5
2023-02-05,MIN,DEN,kaggle_nba_betting,close,,,-7.5
2023-02-05,MEM,TOR,kaggle_nba_betting,close,,,-1.5
2023-02-05,CHA,ORL,kaggle_nba_betting,close,,,-1.5
2023-02-05,NOP,SAC,kaggle_nba_betting,close,,,1.5
2023-02-05,IND,CLE,kaggle_nba_betting,close,,,4.5
2023-02-06,POR,MIL,kaggle_nba_betting,close,,,4.5
2023-02-06,GSW,OKC,kaggle_nba_betting,close,,,-3.5
2023-02-06,HOU,SAC,kaggle_nba_betting,close,,,6.5
2023-02-06,BKN,LAC,kaggle_nba_betting,close,,,8.5
2023-02-06,CHI,SAS,kaggle_nba_betting,close,,,-9.5
2023-02-06,DET,BOS,kaggle_nba_betting,close,,,9.5
2023-02-06,WAS,CLE,kaggle_nba_betting,close,,,3.5
2023-02-06,UTA,DAL,kaggle_nba_betting,close,,,-9.5
2023-02-07,ORL,NYK,kaggle_nba_betting,close,,,-0.5
2023-02-07,BKN,PHX,kaggle_nba_betting,close,,,6.5
2023-02-07,LAL,OKC,kaggle_nba_betting,close,,,-6.5
2023-02-07,NOP,ATL,kaggle_nba_betting,close,,,-1.5
2023-02-07,DEN,MIN,kaggle_nba_betting,close,,,-8.5
2023-02-07,MEM,CHI,kaggle_nba_betting,close,,,-9.5
2023-02-08,POR,GSW,kaggle_nba_betting,close,,,-2.5
2023-02-08,LAC,DAL,kaggle_nba_betting,close,,,-8.5
2023-02-08,WAS,CHA,kaggle_nba_betting,close,,,-3.5
2023-02-08,HOU,SAC,kaggle_nba_betting,close,,,8.5
2023-02-08,UTA,MIN,kaggle_nba_betting,close,,,-8.5
2023-02-08,BOS,PHI,kaggle_nba_betting,close,,,-2.5
2023-02-08,TOR,SAS,kaggle_nba_betting,close,,,-10.5
2023-02-08,CLE,DET,kaggle_nba_betting,close,,,-8.5
2023-02-08,MIA,IND,kaggle_nba_betting,close,,,-6.5
2023-02-09,ATL,PHX,kaggle_nba_betting,close,,,-7.5
2023-02-09,BKN,CHI,kaggle_nba_betting,close,,,2.5
2023-02-09,LAL,MIL,kaggle_nba_betting,close,,,8.5
2023-02-09,ORL,DEN,kaggle_nba_betting,close,,,4.5
2023-02-10,DET,SAS,kaggle_nba_betting,close,,,-5.5
2023-02-10,LAC,MIL,kaggle_nba_betting,close,,,2.5
2023-02-10,MIA,HOU,kaggle_nba_betting,close,,,-11.5
2023-02-10,MEM,MIN,kaggle_nba_betting,close,,,-6.5
2023-02-10,TOR,UTA,kaggle_nba_betting,close,,,-8.5
2023-02-10,SAC,DAL,kaggle_nba_betting,close,,,-4.5
2023-02-10,NOP,CLE,kaggle_nba_betting,close,,,2.5
2023-02-10,PHI,NYK,kaggle_nba_betting,close,,,-6.5
2023-02-10,IND,PHX,kaggle_nba_betting,close,,,-2.5
2023-02-10,BOS,CHA,kaggle_nba_betting,close,,,-10.5
2023-02-10,POR,OKC,kaggle_nba_betting,close,,,-2.5
2023-02-11,CHA,DEN,kaggle_nba_betting,close,,,7.5
2023-02-11,WAS,IND,kaggle_nba_betting,close,,,-6.5
2023-02-11,CLE,CHI,kaggle_nba_betting,close,,,-6.5
2023-02-11,GSW,LAL,kaggle_nba_betting,close,,,-5.5
2023-02-11,ORL,MIA,kaggle_nba_betting,close,,,1.5
2023-02-11,ATL,SAS,kaggle_nba_betting,close,,,-13.5
2023-02-11,BKN,PHI,kaggle_nba_betting,close,,,1.5
2023-02-11,SAC,DAL,kaggle_nba_betting,close,,,1.5
2023-02-11,NYK,UTA,kaggle_nba_betting,close,,,-5.5
2023-02-12,TOR,DET,kaggle_nba_betting,close,,,-11.5
2023-02-12,BOS,MEM,kaggle_nba_betting,close,,,-3.5
2023-02-13,OKC,NOP,kaggle_nba_betting,close,,,-2.5
2023-02-13,NYK,BKN,kaggle_nba_betting,close,,,-3.5
2023-02-13,POR,LAL,kaggle_nba_betting,close,,,-2.5
2023-02-13,PHI,HOU,kaggle_nba_betting,close,,,-13.5
2023-02-13,MIA,DEN,kaggle_nba_betting,close,,,-0.5
2023-02-13,GSW,WAS,kaggle_nba_betting,close,,,-3.5
2023-02-13,CHI,ORL,kaggle_nba_betting,close,,,-4.5
2023-02-13,CHA,ATL,kaggle_nba_betting,close,,,5.5
2023-02-13,IND,UTA,kaggle_nba_betting,close,,,1.5
2023-02-13,DAL,MIN,kaggle_nba_betting,close,,,-6.5
2023-02-13,CLE,SAS,kaggle_nba_betting,close,,,-15.5
2023-02-14,PHX,SAC,kaggle_nba_betting,close,,,-2.5
2023-02-14,MIL,BOS,kaggle_nba_betting,close,,,-9.5
2023-02-14,TOR,ORL,kaggle_nba_betting,close,,,-7.5
2023-02-14,LAC,GSW,kaggle_nba_betting,close,,,-7.5
2023-02-14,POR,WAS,kaggle_nba_betting,close,,,1.5
2023-02-15,BOS,DET,kaggle_nba_betting,close,,,-11.5
2023-02-15,CHA,SAS,kaggle_nba_betting,close,,,-5.5
2023-02-15,OKC,HOU,kaggle_nba_betting,close,,,-9.5
2023-02-15,IND,CHI,kaggle_nba_betting,close,,,-2.5
2023-02-15,LAL,NOP,kaggle_nba_betting,close,,,-4.5
2023-02-15,BKN,MIA,kaggle_nba_betting,close,,,-1.5
2023-02-15,PHI,CLE,kaggle_nba_betting,close,,,-1.5
2023-02-15,DEN,DAL,kaggle_nba_betting,close,,,-5.5
2023-02-15,MEM,UTA,kaggle_nba_betting,close,,,-11.5
2023-02-15,ATL,NYK,kaggle_nba_betting,close,,,-3.5
2023-02-16,CHI,MIL,kaggle_nba_betting,close,,,7.5
2023-02-16,MIN,WAS,kaggle_nba_betting,close,,,-3.5
2023-02-16,PHX,LAC,kaggle_nba_betting,close,,,-0.5
2023-02-23,SAC,POR,kaggle_nba_betting,close,,,-10.5
2023-02-23,DAL,SAS,kaggle_nba_betting,close,,,-14.5
2023-02-23,ORL,DET,kaggle_nba_betting,close,,,-7.5
2023-02-23,PHI,MEM,kaggle_nba_betting,close,,,-3.5
2023-02-23,TOR,NOP,kaggle_nba_betting,close,,,-4.5
2023-02-23,LAL,GSW,kaggle_nba_betting,close,,,-5.5
2023-02-23,CLE,DEN,kaggle_nba_betting,close,,,-2.5
2023-02-23,UTA,OKC,kaggle_nba_betting,close,,,-0.5
2023-02-23,IND,BOS,kaggle_nba_betting,close,,,7.5
2023-02-24,LAC,SAC,kaggle_nba_betting,close,,,-6.5
2023-02-24,PHX,OKC,kaggle_nba_betting,close,,,-8.5
2023-02-24,CHI,BKN,kaggle_nba_betting,close,,,-1.5
2023-02-24,WAS,NYK,kaggle_nba_betting,close,,,-0.5
2023-02-24,ATL,CLE,kaggle_nba_betting,close,,,-0.5
2023-02-24,MIN,CHA,kaggle_nba_betting,close,,,-6.5
2023-02-24,MIL,MIA,kaggle_nba_betting,close,,,-5.5
2023-02-24,GSW,HOU,kaggle_nba_betting,close,,,-8.5
2023-02-25,DET,TOR,kaggle_nba_betting,close,,,7.5
2023-02-25,CHA,MIA,kaggle_nba_betting,close,,,5.5
2023-02-25,NYK,NOP,kaggle_nba_betting,close,,,-3.5
2023-02-25,ORL,IND,kaggle_nba_betting,close,,,-2.5
2023-02-25,UTA,SAS,kaggle_nba_betting,close,,,-10.5
2023-02-25,MEM,DEN,kaggle_nba_betting,close,,,-2.5
2023-02-25,PHI,BOS,kaggle_nba_betting,close,,,-0.5
2023-02-26,CHI,WAS,kaggle_nba_betting,close,,,-5.5
2023-02-26,ATL,BKN,kaggle_nba_betting,close,,,-5.5
2023-02-26,OKC,SAC,kaggle_nba_betting,close,,,4.5
2023-02-26,GSW,MIN,kaggle_nba_betting,close,,,-2.5
2023-02-26,DAL,LAL,kaggle_nba_betting,close,,,-4.5
2023-02-26,POR,HOU,kaggle_nba_betting,close,,,-9.5
2023-02-26,DEN,LAC,kaggle_nba_betting,close,,,-4.5
2023-02-26,MIL,PHX,kaggle_nba_betting,close,,,-3.5
2023-02-26,CLE,TOR,kaggle_nba_betting,close,,,-7.5
2023-02-27,NOP,ORL,kaggle_nba_betting,close,,,-4.5
2023-02-27,PHI,MIA,kaggle_nba_betting,close,,,-5.5
2023-02-27,CHA,DET,kaggle_nba_betting,close,,,-6.5
2023-02-27,NYK,BOS,kaggle_nba_betting,close,,,1.5
2023-02-28,DAL,IND,kaggle_nba_betting,close,,,-8.5
2023-02-28,OKC,SAC,kaggle_nba_betting,close,,,2.5
2023-02-28,BKN,MIL,kaggle_nba_betting,close,,,6.5
2023-02-28,GSW,POR,kaggle_nba_betting,close,,,-4.5
2023-02-28,MEM,LAL,kaggle_nba_betting,close,,,-8.5
2023-02-28,LAC,MIN,kaggle_nba_betting,close,,,-6.5
2023-02-28,HOU,DEN,kaggle_nba_betting,close,,,12.5
2023-02-28,ATL,WAS,kaggle_nba_betting,close,,,-7.5
2023-02-28,TOR,CHI,kaggle_nba_betting,close,,,-4.5
2023-02-28,UTA,SAS,kaggle_nba_betting,close,,,-9.5
2023-03-01,BOS,CLE,kaggle_nba_betting,close,,,-4.5
2023-03-01,DET,CHI,kaggle_nba_betting,close,,,6.5
2023-03-01,HOU,MEM,kaggle_nba_betting,close,,,10.5
2023-03-01,MIL,ORL,kaggle_nba_betting,close,,,-8.5
2023-03-01,POR,NOP,kaggle_nba_betting,close,,,-3.5
2023-03-01,NYK,BKN,kaggle_nba_betting,close,,,-7.5
2023-03-01,OKC,LAL,kaggle_nba_betting,close,,,-3.5
2023-03-01,MIA,PHI,kaggle_nba_betting,close,,,-3.5
2023-03-01,CHA,PHX,kaggle_nba_betting,close,,,10.5
2023-03-02,WAS,TOR,kaggle_nba_betting,close,,,1.5
2023-03-02,GSW,LAC,kaggle_nba_betting,close,,,2.5
2023-03-02,SAS,IND,kaggle_nba_betting,close,,,4.5
2023-03-02,DAL,PHI,kaggle_nba_betting,close,,,-2.5
2023-03-03,LAL,MIN,kaggle_nba_betting,close,,,1.5
2023-03-03,CHI,PHX,kaggle_nba_betting,close,,,3.5
2023-03-03,GSW,NOP,kaggle_nba_betting,close,,,-5.5
2023-03-03,MIA,NYK,kaggle_nba_betting,close,,,-1.5
2023-03-03,BOS,BKN,kaggle_nba_betting,close,,,-10.5
2023-03-03,CHA,ORL,kaggle_nba_betting,close,,,3.5
2023-03-03,SAC,LAC,kaggle_nba_betting,close,,,-6.5
2023-03-03,DEN,MEM,kaggle_nba_betting,close,,,-5.5
2023-03-03,ATL,POR,kaggle_nba_betting,close,,,-6.5
2023-03-03,OKC,UTA,kaggle_nba_betting,close,,,-0.5
2023-03-04,SAC,MIN,kaggle_nba_betting,close,,,-3.5
2023-03-04,CLE,DET,kaggle_nba_betting,close,,,-16.5
2023-03-04,SAS,HOU,kaggle_nba_betting,close,,,1.5
2023-03-04,MIA,ATL,kaggle_nba_betting,close,,,-2.5
2023-03-04,MIL,PHI,kaggle_nba_betting,close,,,-4.5
2023-03-04,WAS,TOR,kaggle_nba_betting,close,,,2.5
2023-03-05,DAL,PHX,kaggle_nba_betting,close,,,1.5
2023-03-05,LAL,GSW,kaggle_nba_betting,close,,,4.5
2023-03-05,LAC,MEM,kaggle_nba_betting,close,,,-7.5
2023-03-05,OKC,UTA,kaggle_nba_betting,close,,,-6.5
2023-03-05,HOU,SAS,kaggle_nba_betting,close,,,-4.5
2023-03-05,BOS,NYK,kaggle_nba_betting,close,,,-6.5
2023-03-05,CHI,IND,kaggle_nba_betting,close,,,-5.5
2023-03-05,ORL,POR,kaggle_nba_betting,close,,,-2.5
2023-03-05,BKN,CHA,kaggle_nba_betting,close,,,-7.5
2023-03-05,WAS,MIL,kaggle_nba_betting,close,,,5.5
2023-03-06,SAC,NOP,kaggle_nba_betting,close,,,-4.5
2023-03-06,MIA,ATL,kaggle_nba_betting,close,,,-2.5
2023-03-06,CLE,BOS,kaggle_nba_betting,close,,,-7.5
2023-03-06,DET,POR,kaggle_nba_betting,close,,,4.5
2023-03-06,IND,PHI,kaggle_nba_betting,close,,,6.5
2023-03-06,DEN,TOR,kaggle_nba_betting,close,,,-6.5
2023-03-07,LAL,MEM,kaggle_nba_betting,close,,,1.5
2023-03-07,ORL,MIL,kaggle_nba_betting,close,,,2.5
2023-03-07,OKC,GSW,kaggle_nba_betting,close,,,4.5
2023-03-07,HOU,BKN,kaggle_nba_betting,close,,,6.5
2023-03-07,DET,WAS,kaggle_nba_betting,close,,,10.5
2023-03-07,MIN,PHI,kaggle_nba_betting,close,,,-3.5
2023-03-07,NYK,CHA,kaggle_nba_betting,close,,,-9.5
2023-03-07,DAL,UTA,kaggle_nba_betting,close,,,-10.5
2023-03-08,NOP,DAL,kaggle_nba_betting,close,,,2.5
2023-03-08,PHX,OKC,kaggle_nba_betting,close,,,-11.5
2023-03-08,BOS,POR,kaggle_nba_betting,close,,,-9.5
2023-03-08,WAS,ATL,kaggle_nba_betting,close,,,3.5
2023-03-08,LAC,TOR,kaggle_nba_betting,close,,,-2.5
2023-03-08,DEN,CHI,kaggle_nba_betting,close,,,-8.5
